benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level,avg_high_priority_zones_mapped,avg_time_to_map_first_high_risk,avg_zone_observations,avg_urban_route_length_m,avg_urban_route_risk_score,urban_route_planned_rate,avg_urban_violation_count,urban_route_completed_rate,urban_patrol_completed_rate,avg_urban_time_to_complete_loop,avg_urban_distance_travelled_m,avg_urban_route_efficiency,avg_urban_replan_count,bus_detection_rate,avg_time_to_detect_bus,avg_false_positive_count,avg_distance_before_detection,search_success_without_violation_rate,avg_urban_min_agent_separation_m,avg_urban_separation_violation_count,avg_urban_route_conflict_count
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_centralized_inspection_random,inspection,inspection,0,1000,centralized,inspection/random,1000,1.000,1.000,0.000,0.000,10000.000,2389.728,0.000,0.000,9965.286,0.409,0.000,1.000,0.975,0.000,457840.000,273.886,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,1.460,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_centralized_wildfire_high-threat-dynamic,wildfire,wildfire,0,1000,centralized,wildfire/high-threat-dynamic,1000,0.196,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,1554.929,1.000,0.000,1.000,0.000,0.748,274704.000,0.000,98.516,99.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.274,0.000,3.990,104.000,1.000,3.250,58.275,3.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_centralized_wildfire_large-static,wildfire,wildfire,0,1000,centralized,wildfire/large-static,1000,0.299,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,1195.094,1.000,0.000,1.000,0.000,0.842,410760.000,0.000,98.672,99.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.458,0.000,5.746,0.000,0.467,0.960,88.683,5.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_centralized_wildfire_medium-dynamic,wildfire,wildfire,0,1000,centralized,wildfire/medium-dynamic,1000,0.196,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,1156.753,1.000,0.000,1.000,0.000,0.750,219504.000,0.000,98.523,99.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.275,0.000,3.974,116.000,1.000,1.527,144.475,3.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_centralized_wildfire_small-static,wildfire,wildfire,0,1000,centralized,wildfire/small-static,1000,0.271,1.000,0.000,0.000,400.000,0.000,0.000,0.000,150.575,1.000,0.000,1.000,0.000,0.625,18184.000,0.000,98.400,98.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.009,0.000,1.471,0.000,0.500,0.732,95.086,1.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_heavy-loss-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/heavy-loss-cascade-failure,1000,1.000,1.000,0.000,0.000,13043.556,6616.868,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592528.689,186.005,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_heavy-loss-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/heavy-loss-multiple-failures,1000,1.000,1.000,0.000,0.000,14606.496,6495.041,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663771.285,189.988,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_heavy-loss-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/heavy-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,27.077,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_heavy-loss-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/heavy-loss-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,6087.717,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740026.260,191.451,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_high-latency-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/high-latency-cascade-failure,1000,1.000,1.000,0.000,0.000,13043.556,3862.508,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592528.689,185.446,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_high-latency-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/high-latency-multiple-failures,1000,1.000,1.000,0.000,0.000,14606.496,3018.316,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663771.285,189.462,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_high-latency-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/high-latency-no-failures,1000,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_high-latency-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/high-latency-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,1719.045,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740026.260,191.005,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_ideal-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/ideal-cascade-failure,1000,1.000,1.000,3.000,0.000,1848.582,130.850,0.000,0.000,0.000,0.952,0.000,1.000,2.924,1.000,82391.859,7.748,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_ideal-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/ideal-multiple-failures,1000,1.000,1.000,3.000,0.000,1387.728,80.812,0.000,0.000,0.000,0.959,0.000,1.000,1.938,1.000,61654.725,5.868,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_ideal-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/ideal-no-failures,1000,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_ideal-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/ideal-single-failure,1000,1.000,1.000,3.000,0.000,1133.550,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50219.406,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_light-loss-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/light-loss-cascade-failure,1000,1.000,1.000,2.248,0.000,9857.394,3153.762,0.000,0.000,0.000,0.982,0.000,1.000,2.866,1.000,447350.670,134.940,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_light-loss-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/light-loss-multiple-failures,1000,1.000,1.000,2.350,0.000,8998.776,2133.550,0.000,0.000,0.000,0.981,0.000,1.000,1.937,1.000,408347.829,111.622,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_light-loss-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/light-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,4.499,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_light-loss-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/light-loss-single-failure,1000,1.000,1.000,2.382,0.000,7355.403,1058.287,0.000,0.000,0.000,0.985,0.000,1.000,1.000,1.000,333562.266,80.870,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_medium-loss-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/medium-loss-cascade-failure,1000,1.000,1.000,0.003,0.000,13043.556,5239.318,0.000,0.000,0.000,0.995,0.000,1.000,2.732,1.000,592528.689,185.664,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_medium-loss-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/medium-loss-multiple-failures,1000,1.000,1.000,0.002,0.000,14606.496,4755.793,0.000,0.000,0.000,0.997,0.000,1.000,1.900,1.000,663771.285,189.675,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_medium-loss-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/medium-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,13.463,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_medium-loss-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/medium-loss-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,3902.531,0.000,0.000,0.000,0.999,0.000,1.000,0.998,1.000,740026.260,191.185,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_partition-prone-cascade-failure,coverage,coverage,0,1000,connectivity-aware,coverage/partition-prone-cascade-failure,1000,1.000,1.000,0.019,0.000,13043.556,5356.062,0.000,0.000,0.000,0.992,0.000,1.000,2.807,1.000,592528.689,185.574,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_partition-prone-multiple-failures,coverage,coverage,0,1000,connectivity-aware,coverage/partition-prone-multiple-failures,1000,1.000,1.000,0.033,0.000,14606.496,4777.498,0.000,0.000,0.000,0.995,0.000,1.000,1.927,1.000,663771.285,189.594,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_partition-prone-no-failures,coverage,coverage,0,1000,connectivity-aware,coverage/partition-prone-no-failures,1000,1.000,1.000,0.000,0.000,18000.000,2698.830,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.703,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_connectivity-aware_coverage_partition-prone-single-failure,coverage,coverage,0,1000,connectivity-aware,coverage/partition-prone-single-failure,1000,1.000,1.000,0.019,0.000,16280.955,3906.105,0.000,0.000,0.000,0.998,0.000,1.000,0.998,1.000,740026.260,191.123,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_connectivity-aware_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,1000,connectivity-aware,emergency-mesh/ideal,1000,0.363,0.592,0.000,0.564,7980.000,2790.120,0.000,0.000,1.246,0.596,0.303,2.317,1.413,0.796,762600.375,137.824,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_connectivity-aware_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,1000,connectivity-aware,emergency-mesh/low-loss,1000,0.370,0.598,0.000,0.553,7980.000,3035.658,0.000,0.000,1.536,0.602,0.308,2.319,1.404,0.799,762530.250,136.621,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_connectivity-aware_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,1000,connectivity-aware,emergency-mesh/medium-loss,1000,0.335,0.460,0.000,0.640,9990.000,4977.550,0.000,0.000,5.401,0.467,0.323,2.256,1.760,0.730,936699.750,200.183,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_connectivity-aware_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,1000,connectivity-aware,emergency-mesh/packet-loss-10,1000,0.385,0.603,0.000,0.503,7980.000,3290.390,0.000,0.000,2.456,0.608,0.280,2.322,1.407,0.801,763386.375,136.736,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_connectivity-aware_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,1000,connectivity-aware,emergency-mesh/single-failure,1000,0.557,0.557,0.687,0.452,5483.675,3293.605,0.000,0.000,1.336,0.262,0.223,2.310,3.684,0.778,509996.100,159.761,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_sar_connectivity-aware_sar_ideal,sar,sar,0,1000,connectivity-aware,sar/ideal,1000,0.003,0.997,0.000,0.000,8000.000,5214.198,0.000,0.000,35946.474,0.052,0.000,0.483,4.796,0.726,1138716.768,278.660,79.010,94.362,16.710,0.584,1.168,0.000,0.643,0.574,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,85.343,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_sar_connectivity-aware_sar_standard,sar,sar,0,1000,connectivity-aware,sar/standard,1000,0.000,0.990,0.000,0.000,22386.000,18115.746,0.000,0.000,64996.588,0.040,0.000,0.378,6.798,0.811,4887184.608,397.668,74.786,95.090,28.545,0.444,1.333,0.000,0.440,0.439,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,83.212,1.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_connectivity-aware_inspection_linear,inspection,inspection,0,1000,connectivity-aware,inspection/linear,1000,1.000,1.000,0.000,0.000,3000.000,1896.000,0.000,0.000,9160.000,0.055,0.000,1.000,1.000,0.000,137352.000,474.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,10.000,0.435,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_connectivity-aware_inspection_perimeter,inspection,inspection,0,1000,connectivity-aware,inspection/perimeter,1000,1.000,1.000,0.000,0.000,6000.000,894.000,0.000,0.000,30920.000,0.708,0.000,1.000,1.000,0.000,274704.000,0.000,15.375,26.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,40.000,0.513,-0.000,0.000,26.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
